,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,ApplicantIncome_scaled,CoapplicantIncome_scaled,Dependents_scaled,LoanAmount_scaled,Loan_status
346,LP002130,Male,Yes,0,Not Graduate,No,3523,3230.0,152.0,360.0,0.0,Rural,0.043493827160493825,0.07751937984496124,0.0,0.2069464544138929,1
347,LP002131,Male,Yes,2,Not Graduate,No,3083,2168.0,126.0,360.0,1.0,Urban,0.03806172839506173,0.052031583747330024,0.6666666666666666,0.16931982633863962,0
348,LP002137,Male,Yes,0,Graduate,No,6333,4583.0,259.0,360.0,1.0,Semiurban,0.07818518518518518,0.10999112007103944,0.0,0.361794500723589,0
349,LP002138,Male,Yes,0,Graduate,No,2625,6250.0,187.0,360.0,1.0,Rural,0.032407407407407406,0.14999880000959992,0.0,0.2575976845151953,1
350,LP002139,Male,Yes,0,Graduate,No,9083,0.0,228.0,360.0,1.0,Semiurban,0.11213580246913579,0.0,0.0,0.3169319826338639,0
351,LP002140,Male,No,0,Graduate,No,8750,4167.0,308.0,360.0,1.0,Rural,0.10802469135802469,0.10000719994240047,0.0,0.4327062228654124,0
352,LP002141,Male,Yes,3,Graduate,No,2666,2083.0,95.0,360.0,1.0,Rural,0.03291358024691358,0.049991600067199465,1.0,0.12445730824891461,0
353,LP002142,Female,Yes,0,Graduate,Yes,5500,0.0,105.0,360.0,0.0,Rural,0.06790123456790123,0.0,0.0,0.13892908827785816,1
354,LP002143,Female,Yes,0,Graduate,No,2423,505.0,130.0,360.0,1.0,Semiurban,0.02991358024691358,0.012119903040775674,0.0,0.17510853835021706,1
355,LP002144,Female,No,0,Graduate,No,3813,0.0,116.0,180.0,1.0,Urban,0.047074074074074074,0.0,0.0,0.15484804630969606,1
356,LP002149,Male,Yes,2,Graduate,No,8333,3167.0,165.0,360.0,1.0,Rural,0.10287654320987653,0.07600739194086448,0.6666666666666666,0.22575976845151952,0
357,LP002151,Male,Yes,1,Graduate,No,3875,0.0,67.0,360.0,1.0,Urban,0.047839506172839504,0.0,0.3333333333333333,0.08393632416787264,1
358,LP002158,Male,Yes,0,Not Graduate,No,3000,1666.0,100.0,480.0,0.0,Urban,0.037037037037037035,0.03998368013055895,0.0,0.13169319826338638,1
359,LP002160,Male,Yes,3,Graduate,No,5167,3167.0,200.0,360.0,1.0,Semiurban,0.06379012345679012,0.07600739194086448,1.0,0.276410998552822,0
360,LP002161,Female,No,1,Graduate,No,4723,0.0,81.0,360.0,1.0,Semiurban,0.05830864197530864,0.0,0.3333333333333333,0.10419681620839363,1
361,LP002170,Male,Yes,2,Graduate,No,5000,3667.0,236.0,360.0,1.0,Semiurban,0.06172839506172839,0.08800729594163247,0.6666666666666666,0.3285094066570188,0
362,LP002175,Male,Yes,0,Graduate,No,4750,2333.0,130.0,360.0,1.0,Urban,0.05864197530864197,0.05599155206758346,0.0,0.17510853835021706,1
363,LP002178,Male,Yes,0,Graduate,No,3013,3033.0,95.0,300.0,1.0,Urban,0.037197530864197526,0.07279141766865865,0.0,0.12445730824891461,1
364,LP002180,Male,No,0,Graduate,Yes,6822,0.0,141.0,360.0,1.0,Rural,0.08422222222222221,0.0,0.0,0.19102749638205496,1
365,LP002181,Male,No,0,Not Graduate,No,6216,0.0,133.0,360.0,1.0,Rural,0.07674074074074073,0.0,0.0,0.17945007235890012,1
366,LP002187,Male,No,0,Graduate,No,2500,0.0,96.0,480.0,1.0,Semiurban,0.030864197530864196,0.0,0.0,0.12590448625180894,1
367,LP002188,Male,No,0,Graduate,No,5124,0.0,124.0,360.0,0.0,Rural,0.06325925925925925,0.0,0.0,0.1664254703328509,1
368,LP002190,Male,Yes,1,Graduate,No,6325,0.0,175.0,360.0,1.0,Semiurban,0.07808641975308642,0.0,0.3333333333333333,0.24023154848046308,1
369,LP002191,Male,Yes,0,Graduate,No,19730,5266.0,570.0,360.0,1.0,Rural,0.24358024691358024,0.12638298893608851,0.0,0.8118668596237337,0
370,LP002194,Female,No,0,Graduate,Yes,15759,0.0,55.0,360.0,1.0,Semiurban,0.19455555555555554,0.0,0.0,0.06657018813314038,0
371,LP002197,Male,Yes,2,Graduate,No,5185,0.0,155.0,360.0,1.0,Semiurban,0.06401234567901234,0.0,0.6666666666666666,0.21128798842257596,0
372,LP002201,Male,Yes,2,Graduate,Yes,9323,7873.0,380.0,300.0,1.0,Rural,0.11509876543209877,0.18895048839609282,0.6666666666666666,0.5369030390738061,0
373,LP002205,Male,No,1,Graduate,No,3062,1987.0,111.0,180.0,0.0,Urban,0.037802469135802465,0.04768761849905201,0.3333333333333333,0.14761215629522428,1
374,LP002209,Female,No,0,Graduate,No,2764,1459.0,110.0,360.0,1.0,Urban,0.034123456790123456,0.03501571987424101,0.0,0.14616497829232994,1
375,LP002211,Male,Yes,0,Graduate,No,4817,923.0,120.0,180.0,1.0,Urban,0.05946913580246913,0.02215182278541772,0.0,0.1606367583212735,1
376,LP002219,Male,Yes,3,Graduate,No,8750,4996.0,130.0,360.0,1.0,Rural,0.10802469135802469,0.11990304077567379,1.0,0.17510853835021706,0
377,LP002223,Male,Yes,0,Graduate,No,4310,0.0,130.0,360.0,1.0,Semiurban,0.053209876543209876,0.0,0.0,0.17510853835021706,1
378,LP002224,Male,No,0,Graduate,No,3069,0.0,71.0,480.0,1.0,Urban,0.03788888888888889,0.0,0.0,0.08972503617945007,1
379,LP002225,Male,Yes,2,Graduate,No,5391,0.0,130.0,360.0,1.0,Urban,0.06655555555555555,0.0,0.6666666666666666,0.17510853835021706,0
380,LP002226,Male,Yes,0,Graduate,No,3333,2500.0,128.0,360.0,1.0,Semiurban,0.04114814814814815,0.05999952000383997,0.0,0.17221418234442834,1
381,LP002229,Male,No,0,Graduate,No,5941,4232.0,296.0,360.0,1.0,Semiurban,0.07334567901234568,0.1015671874625003,0.0,0.41534008683068013,0
382,LP002231,Female,No,0,Graduate,No,6000,0.0,156.0,360.0,1.0,Urban,0.07407407407407407,0.0,0.0,0.2127351664254703,1
383,LP002234,Male,No,0,Graduate,Yes,7167,0.0,128.0,360.0,1.0,Urban,0.08848148148148148,0.0,0.0,0.17221418234442834,1
384,LP002236,Male,Yes,2,Graduate,No,4566,0.0,100.0,360.0,1.0,Urban,0.05637037037037037,0.0,0.6666666666666666,0.13169319826338638,0
385,LP002237,Male,No,1,Graduate,No,3667,0.0,113.0,180.0,1.0,Urban,0.0452716049382716,0.0,0.3333333333333333,0.150506512301013,1
386,LP002239,Male,No,0,Not Graduate,No,2346,1600.0,132.0,360.0,1.0,Semiurban,0.02896296296296296,0.03839969280245758,0.0,0.17800289435600578,1
387,LP002243,Male,Yes,0,Not Graduate,No,3010,3136.0,117.0,360.0,0.0,Urban,0.03716049382716049,0.07526339789281686,0.0,0.15629522431259044,1
388,LP002244,Male,Yes,0,Graduate,No,2333,2417.0,136.0,360.0,1.0,Urban,0.028802469135802467,0.05800753593971248,0.0,0.18379160636758318,1
389,LP002250,Male,Yes,0,Graduate,No,5488,0.0,125.0,360.0,1.0,Rural,0.06775308641975308,0.0,0.0,0.16787264833574528,1
390,LP002255,Male,No,3,Graduate,No,9167,0.0,185.0,360.0,1.0,Rural,0.11317283950617284,0.0,1.0,0.25470332850940663,0
391,LP002262,Male,Yes,3,Graduate,No,9504,0.0,275.0,360.0,1.0,Rural,0.11733333333333333,0.0,1.0,0.38494934876989867,0
392,LP002263,Male,Yes,0,Graduate,No,2583,2115.0,120.0,360.0,1.0,Urban,0.03188888888888889,0.050759593923248615,0.0,0.1606367583212735,1
393,LP002265,Male,Yes,2,Not Graduate,No,1993,1625.0,113.0,180.0,1.0,Semiurban,0.024604938271604936,0.03899968800249598,0.6666666666666666,0.150506512301013,0
394,LP002266,Male,Yes,2,Graduate,No,3100,1400.0,113.0,360.0,1.0,Urban,0.0382716049382716,0.03359973120215038,0.6666666666666666,0.150506512301013,0
395,LP002272,Male,Yes,2,Graduate,No,3276,484.0,135.0,360.0,1.0,Semiurban,0.04044444444444444,0.011615907072743419,0.6666666666666666,0.18234442836468884,0
396,LP002277,Female,No,0,Graduate,No,3180,0.0,71.0,360.0,0.0,Urban,0.03925925925925926,0.0,0.0,0.08972503617945007,1
397,LP002281,Male,Yes,0,Graduate,No,3033,1459.0,95.0,360.0,1.0,Urban,0.03744444444444444,0.03501571987424101,0.0,0.12445730824891461,1
398,LP002284,Male,No,0,Not Graduate,No,3902,1666.0,109.0,360.0,1.0,Rural,0.048172839506172835,0.03998368013055895,0.0,0.14471780028943557,1
399,LP002287,Female,No,0,Graduate,No,1500,1800.0,103.0,360.0,0.0,Semiurban,0.018518518518518517,0.04319965440276478,0.0,0.13603473227206944,1
400,LP002288,Male,Yes,2,Not Graduate,No,2889,0.0,45.0,180.0,0.0,Urban,0.035666666666666666,0.0,0.6666666666666666,0.05209840810419682,0
401,LP002296,Male,No,0,Not Graduate,No,2755,0.0,65.0,300.0,1.0,Rural,0.034012345679012346,0.0,0.0,0.08104196816208394,1
402,LP002297,Male,No,0,Graduate,No,2500,20000.0,103.0,360.0,1.0,Semiurban,0.030864197530864196,0.47999616003071977,0.0,0.13603473227206944,0
403,LP002300,Female,No,0,Not Graduate,No,1963,0.0,53.0,360.0,1.0,Semiurban,0.024234567901234568,0.0,0.0,0.06367583212735166,1
404,LP002301,Female,No,0,Graduate,Yes,7441,0.0,194.0,360.0,1.0,Rural,0.0918641975308642,0.0,0.0,0.26772793053545585,1
405,LP002305,Female,No,0,Graduate,No,4547,0.0,115.0,360.0,1.0,Semiurban,0.0561358024691358,0.0,0.0,0.15340086830680172,1
406,LP002308,Male,Yes,0,Not Graduate,No,2167,2400.0,115.0,360.0,1.0,Urban,0.026753086419753085,0.05759953920368637,0.0,0.15340086830680172,1
407,LP002314,Female,No,0,Not Graduate,No,2213,0.0,66.0,360.0,1.0,Rural,0.027320987654320988,0.0,0.0,0.0824891461649783,1
408,LP002315,Male,Yes,1,Graduate,No,8300,0.0,152.0,300.0,0.0,Semiurban,0.10246913580246914,0.0,0.3333333333333333,0.2069464544138929,0
409,LP002317,Male,Yes,3,Graduate,No,81000,0.0,360.0,360.0,0.0,Rural,0.9999999999999999,0.0,1.0,0.507959479015919,0
410,LP002318,Female,No,1,Not Graduate,Yes,3867,0.0,62.0,360.0,1.0,Semiurban,0.047740740740740736,0.0,0.3333333333333333,0.07670043415340086,1
411,LP002319,Male,Yes,0,Graduate,No,6256,0.0,160.0,360.0,1.0,Urban,0.07723456790123456,0.0,0.0,0.21852387843704774,1
412,LP002328,Male,Yes,0,Not Graduate,No,6096,0.0,218.0,360.0,0.0,Rural,0.07525925925925925,0.0,0.0,0.30246020260492035,1
413,LP002332,Male,Yes,0,Not Graduate,No,2253,2033.0,110.0,360.0,1.0,Rural,0.027814814814814813,0.04879160966712266,0.0,0.14616497829232994,1
414,LP002335,Female,Yes,0,Not Graduate,No,2149,3237.0,178.0,360.0,0.0,Semiurban,0.02653086419753086,0.07768737850097199,0.0,0.2445730824891461,1
415,LP002337,Female,No,0,Graduate,No,2995,0.0,60.0,360.0,1.0,Urban,0.036975308641975305,0.0,0.0,0.07380607814761216,1
416,LP002341,Female,No,1,Graduate,No,2600,0.0,160.0,360.0,1.0,Urban,0.03209876543209876,0.0,0.3333333333333333,0.21852387843704774,0
417,LP002342,Male,Yes,2,Graduate,Yes,1600,20000.0,239.0,360.0,1.0,Urban,0.019753086419753086,0.47999616003071977,0.6666666666666666,0.33285094066570187,0
418,LP002345,Male,Yes,0,Graduate,No,1025,2773.0,112.0,360.0,1.0,Rural,0.01265432098765432,0.06655146758825929,0.0,0.14905933429811866,1
419,LP002347,Male,Yes,0,Graduate,No,3246,1417.0,138.0,360.0,1.0,Semiurban,0.040074074074074074,0.034007727938176496,0.0,0.1866859623733719,1
420,LP002348,Male,Yes,0,Graduate,No,5829,0.0,138.0,360.0,1.0,Rural,0.07196296296296296,0.0,0.0,0.1866859623733719,1
421,LP002357,Female,No,0,Not Graduate,No,2720,0.0,80.0,360.0,0.0,Urban,0.03358024691358025,0.0,0.0,0.10274963820549927,1
422,LP002361,Male,Yes,0,Graduate,No,1820,1719.0,100.0,360.0,1.0,Urban,0.022469135802469134,0.04125566995464036,0.0,0.13169319826338638,1
423,LP002362,Male,Yes,1,Graduate,No,7250,1667.0,110.0,360.0,0.0,Urban,0.08950617283950617,0.04000767993856049,0.3333333333333333,0.14616497829232994,0
424,LP002364,Male,Yes,0,Graduate,No,14880,0.0,96.0,360.0,1.0,Semiurban,0.1837037037037037,0.0,0.0,0.12590448625180894,0
425,LP002366,Male,Yes,0,Graduate,No,2666,4300.0,121.0,360.0,1.0,Rural,0.03291358024691358,0.10319917440660475,0.0,0.16208393632416784,1
426,LP002367,Female,No,1,Not Graduate,No,4606,0.0,81.0,360.0,1.0,Rural,0.05686419753086419,0.0,0.3333333333333333,0.10419681620839363,1
427,LP002368,Male,Yes,2,Graduate,No,5935,0.0,133.0,360.0,1.0,Semiurban,0.0732716049382716,0.0,0.6666666666666666,0.17945007235890012,0
428,LP002369,Male,Yes,0,Graduate,No,2920,16.12000084,87.0,360.0,1.0,Rural,0.03604938271604938,0.0003868769251445988,0.0,0.11287988422575977,1
429,LP002370,Male,No,0,Not Graduate,No,2717,0.0,60.0,180.0,1.0,Urban,0.03354320987654321,0.0,0.0,0.07380607814761216,1
430,LP002377,Female,No,1,Graduate,Yes,8624,0.0,150.0,360.0,1.0,Semiurban,0.10646913580246913,0.0,0.3333333333333333,0.20405209840810418,0
431,LP002379,Male,No,0,Graduate,No,6500,0.0,105.0,360.0,0.0,Rural,0.08024691358024691,0.0,0.0,0.13892908827785816,1
432,LP002386,Male,No,0,Graduate,No,12876,0.0,405.0,360.0,1.0,Semiurban,0.15896296296296294,0.0,0.0,0.573082489146165,0
433,LP002387,Male,Yes,0,Graduate,No,2425,2340.0,143.0,360.0,1.0,Semiurban,0.02993827160493827,0.056159550723594215,0.0,0.19392185238784368,1
434,LP002390,Male,No,0,Graduate,No,3750,0.0,100.0,360.0,1.0,Urban,0.046296296296296294,0.0,0.0,0.13169319826338638,1
435,LP002393,Female,Yes,0,Graduate,No,10047,0.0,130.0,240.0,1.0,Semiurban,0.12403703703703703,0.0,0.0,0.17510853835021706,0
436,LP002398,Male,No,0,Graduate,No,1926,1851.0,50.0,360.0,1.0,Semiurban,0.023777777777777776,0.04442364461084311,0.0,0.059334298118668596,1
437,LP002401,Male,Yes,0,Graduate,No,2213,1125.0,130.0,360.0,1.0,Urban,0.027320987654320988,0.026999784001727985,0.0,0.17510853835021706,1
438,LP002403,Male,No,0,Graduate,Yes,10416,0.0,187.0,360.0,0.0,Urban,0.1285925925925926,0.0,0.0,0.2575976845151953,0
439,LP002407,Female,Yes,0,Not Graduate,Yes,7142,0.0,138.0,360.0,1.0,Rural,0.08817283950617283,0.0,0.0,0.1866859623733719,1
440,LP002408,Male,No,0,Graduate,No,3660,5064.0,187.0,360.0,1.0,Semiurban,0.04518518518518518,0.12153502771977824,0.0,0.2575976845151953,1
441,LP002409,Male,Yes,0,Graduate,No,7901,1833.0,180.0,360.0,1.0,Rural,0.0975432098765432,0.043991648066815464,0.0,0.24746743849493485,1
442,LP002418,Male,No,3,Not Graduate,No,4707,1993.0,148.0,360.0,1.0,Semiurban,0.058111111111111106,0.04783161734706123,1.0,0.20115774240231546,0
443,LP002422,Male,No,1,Graduate,No,37719,0.0,152.0,360.0,1.0,Semiurban,0.4656666666666666,0.0,0.3333333333333333,0.2069464544138929,0
444,LP002424,Male,Yes,0,Graduate,No,7333,8333.0,175.0,300.0,1.0,Rural,0.09053086419753086,0.19999040007679939,0.0,0.24023154848046308,0
445,LP002429,Male,Yes,1,Graduate,Yes,3466,1210.0,130.0,360.0,1.0,Rural,0.04279012345679012,0.029039767681858546,0.3333333333333333,0.17510853835021706,1
446,LP002434,Male,Yes,2,Not Graduate,No,4652,0.0,110.0,360.0,1.0,Rural,0.057432098765432094,0.0,0.6666666666666666,0.14616497829232994,0
447,LP002435,Male,Yes,0,Graduate,No,3539,1376.0,55.0,360.0,1.0,Rural,0.04369135802469135,0.033023735810113516,0.0,0.06657018813314038,1
448,LP002443,Male,Yes,2,Graduate,No,3340,1710.0,150.0,360.0,0.0,Rural,0.041234567901234566,0.04103967168262654,0.6666666666666666,0.20405209840810418,0
449,LP002444,Male,No,1,Not Graduate,Yes,2769,1542.0,190.0,360.0,1.0,Semiurban,0.034185185185185187,0.03700770393836849,0.3333333333333333,0.2619392185238784,0
450,LP002446,Male,Yes,2,Not Graduate,No,2309,1255.0,125.0,360.0,0.0,Rural,0.028506172839506173,0.030119759041927666,0.6666666666666666,0.16787264833574528,0
451,LP002447,Male,Yes,2,Not Graduate,No,1958,1456.0,60.0,300.0,1.0,Urban,0.024172839506172838,0.0349437204502364,0.6666666666666666,0.07380607814761216,0
452,LP002448,Male,Yes,0,Graduate,No,3948,1733.0,149.0,360.0,0.0,Rural,0.04874074074074074,0.041591667266661865,0.0,0.2026049204052098,1
453,LP002449,Male,Yes,0,Graduate,No,2483,2466.0,90.0,180.0,0.0,Rural,0.030654320987654318,0.059183526531787746,0.0,0.11722141823444283,1
454,LP002453,Male,No,0,Graduate,Yes,7085,0.0,84.0,360.0,1.0,Semiurban,0.08746913580246914,0.0,0.0,0.1085383502170767,1
455,LP002455,Male,Yes,2,Graduate,No,3859,0.0,96.0,360.0,1.0,Semiurban,0.04764197530864197,0.0,0.6666666666666666,0.12590448625180894,0
456,LP002459,Male,Yes,0,Graduate,No,4301,0.0,118.0,360.0,1.0,Urban,0.053098765432098766,0.0,0.0,0.15774240231548478,1
457,LP002467,Male,Yes,0,Graduate,No,3708,2569.0,173.0,360.0,1.0,Urban,0.04577777777777778,0.06165550675594595,0.0,0.23733719247467433,1
458,LP002472,Male,No,2,Graduate,No,4354,0.0,136.0,360.0,1.0,Rural,0.053753086419753085,0.0,0.6666666666666666,0.18379160636758318,0
459,LP002473,Male,Yes,0,Graduate,No,8334,0.0,160.0,360.0,1.0,Semiurban,0.10288888888888888,0.0,0.0,0.21852387843704774,1
460,LP002478,Male,Yes,0,Graduate,Yes,2083,4083.0,160.0,360.0,1.0,Semiurban,0.025716049382716048,0.09799121607027143,0.0,0.21852387843704774,1
461,LP002484,Male,Yes,3,Graduate,No,7740,0.0,128.0,180.0,1.0,Urban,0.09555555555555555,0.0,1.0,0.17221418234442834,0
462,LP002487,Male,Yes,0,Graduate,No,3015,2188.0,153.0,360.0,1.0,Rural,0.03722222222222222,0.052511579907360745,0.0,0.20839363241678724,1
463,LP002489,Female,No,1,Not Graduate,No,5191,0.0,132.0,360.0,1.0,Semiurban,0.06408641975308642,0.0,0.3333333333333333,0.17800289435600578,1
464,LP002493,Male,No,0,Graduate,No,4166,0.0,98.0,360.0,0.0,Semiurban,0.051432098765432095,0.0,0.0,0.12879884225759766,1
465,LP002494,Male,No,0,Graduate,No,6000,0.0,140.0,360.0,1.0,Rural,0.07407407407407407,0.0,0.0,0.18958031837916062,1
466,LP002500,Male,Yes,3,Not Graduate,No,2947,1664.0,70.0,180.0,0.0,Urban,0.036382716049382716,0.039935680514555885,1.0,0.08827785817655572,0
467,LP002501,Male,Yes,0,Graduate,No,16692,0.0,110.0,360.0,1.0,Semiurban,0.20607407407407405,0.0,0.0,0.14616497829232994,0
468,LP002502,Female,Yes,2,Not Graduate,No,210,2917.0,98.0,360.0,1.0,Semiurban,0.0025925925925925925,0.07000743994048048,0.6666666666666666,0.12879884225759766,0
469,LP002505,Male,Yes,0,Graduate,No,4333,2451.0,110.0,360.0,1.0,Urban,0.05349382716049383,0.058823529411764705,0.0,0.14616497829232994,1
470,LP002515,Male,Yes,1,Graduate,Yes,3450,2079.0,162.0,360.0,1.0,Semiurban,0.04259259259259259,0.049895600835193316,0.3333333333333333,0.22141823444283645,1
471,LP002517,Male,Yes,1,Not Graduate,No,2653,1500.0,113.0,180.0,0.0,Rural,0.03275308641975309,0.03599971200230398,0.3333333333333333,0.150506512301013,1
472,LP002519,Male,Yes,3,Graduate,No,4691,0.0,100.0,360.0,1.0,Semiurban,0.05791358024691358,0.0,1.0,0.13169319826338638,0
473,LP002522,Female,No,0,Graduate,Yes,2500,0.0,93.0,360.0,1.0,Urban,0.030864197530864196,0.0,0.0,0.1215629522431259,1
474,LP002524,Male,No,2,Graduate,No,5532,4648.0,162.0,360.0,1.0,Rural,0.06829629629629629,0.11155110759113927,0.6666666666666666,0.22141823444283645,0
475,LP002527,Male,Yes,2,Graduate,Yes,16525,1014.0,150.0,360.0,1.0,Rural,0.20401234567901233,0.02433580531355749,0.6666666666666666,0.20405209840810418,0
476,LP002529,Male,Yes,2,Graduate,No,6700,1750.0,230.0,300.0,1.0,Semiurban,0.08271604938271604,0.04199966400268798,0.6666666666666666,0.31982633863965265,0
477,LP002530,Male,Yes,2,Graduate,No,2873,1872.0,132.0,360.0,0.0,Semiurban,0.03546913580246913,0.04492764057887537,0.6666666666666666,0.17800289435600578,0
478,LP002531,Male,Yes,1,Graduate,Yes,16667,2250.0,86.0,360.0,1.0,Semiurban,0.2057654320987654,0.05399956800345597,0.3333333333333333,0.11143270622286541,0
479,LP002533,Male,Yes,2,Graduate,No,2947,1603.0,130.0,360.0,1.0,Urban,0.036382716049382716,0.03847169222646219,0.6666666666666666,0.17510853835021706,0
480,LP002534,Female,No,0,Not Graduate,No,4350,0.0,154.0,360.0,1.0,Rural,0.0537037037037037,0.0,0.0,0.20984081041968158,1
481,LP002536,Male,Yes,3,Not Graduate,No,3095,0.0,113.0,360.0,1.0,Rural,0.03820987654320988,0.0,1.0,0.150506512301013,0
482,LP002537,Male,Yes,0,Graduate,No,2083,3150.0,128.0,360.0,1.0,Semiurban,0.025716049382716048,0.07559939520483837,0.0,0.17221418234442834,1
483,LP002541,Male,Yes,0,Graduate,No,10833,0.0,234.0,360.0,1.0,Semiurban,0.13374074074074074,0.0,0.0,0.3256150506512301,0
484,LP002543,Male,Yes,2,Graduate,No,8333,0.0,246.0,360.0,1.0,Semiurban,0.10287654320987653,0.0,0.6666666666666666,0.34298118668596234,0
485,LP002544,Male,Yes,1,Not Graduate,No,1958,2436.0,131.0,360.0,1.0,Rural,0.024172839506172838,0.058463532291741664,0.3333333333333333,0.1765557163531114,1
486,LP002545,Male,No,2,Graduate,No,3547,0.0,80.0,360.0,0.0,Rural,0.04379012345679012,0.0,0.6666666666666666,0.10274963820549927,0
487,LP002547,Male,Yes,1,Graduate,No,18333,0.0,500.0,360.0,1.0,Urban,0.22633333333333333,0.0,0.3333333333333333,0.7105643994211288,0
488,LP002555,Male,Yes,2,Graduate,Yes,4583,2083.0,160.0,360.0,1.0,Semiurban,0.05658024691358025,0.049991600067199465,0.6666666666666666,0.21852387843704774,0
489,LP002556,Male,No,0,Graduate,No,2435,0.0,75.0,360.0,1.0,Urban,0.030061728395061726,0.0,0.0,0.0955137481910275,1
490,LP002560,Male,No,0,Not Graduate,No,2699,2785.0,96.0,360.0,1.0,Semiurban,0.03332098765432098,0.06683946528427773,0.0,0.12590448625180894,1
491,LP002562,Male,Yes,1,Not Graduate,No,5333,1131.0,186.0,360.0,1.0,Urban,0.0658395061728395,0.027143782849737202,0.3333333333333333,0.256150506512301,1
492,LP002571,Male,No,0,Not Graduate,No,3691,0.0,110.0,360.0,1.0,Rural,0.0455679012345679,0.0,0.0,0.14616497829232994,1
493,LP002582,Female,No,0,Not Graduate,Yes,17263,0.0,225.0,360.0,1.0,Semiurban,0.21312345679012346,0.0,0.0,0.3125904486251809,0
494,LP002585,Male,Yes,0,Graduate,No,3597,2157.0,119.0,360.0,0.0,Rural,0.0444074074074074,0.051767585859313126,0.0,0.15918958031837913,1
495,LP002586,Female,Yes,1,Graduate,No,3326,913.0,105.0,84.0,1.0,Semiurban,0.041061728395061725,0.021911824705402358,0.3333333333333333,0.13892908827785816,1
496,LP002587,Male,Yes,0,Not Graduate,No,2600,1700.0,107.0,360.0,1.0,Rural,0.03209876543209876,0.04079967360261118,0.0,0.14182344428364688,1
497,LP002588,Male,Yes,0,Graduate,No,4625,2857.0,111.0,12.0,1.0,Urban,0.05709876543209876,0.06856745146038831,0.0,0.14761215629522428,1
498,LP002600,Male,Yes,1,Graduate,Yes,2895,0.0,95.0,360.0,1.0,Semiurban,0.03574074074074074,0.0,0.3333333333333333,0.12445730824891461,1
499,LP002602,Male,No,0,Graduate,No,6283,4416.0,209.0,360.0,0.0,Rural,0.0775679012345679,0.10598315213478292,0.0,0.2894356005788712,1
500,LP002603,Female,No,0,Graduate,No,645,3683.0,113.0,480.0,1.0,Rural,0.007962962962962963,0.08839129286965704,0.0,0.150506512301013,1
501,LP002606,Female,No,0,Graduate,No,3159,0.0,100.0,360.0,1.0,Semiurban,0.039,0.0,0.0,0.13169319826338638,1
502,LP002615,Male,Yes,2,Graduate,No,4865,5624.0,208.0,360.0,1.0,Semiurban,0.06006172839506173,0.1349749202006384,0.6666666666666666,0.2879884225759768,0
503,LP002618,Male,Yes,1,Not Graduate,No,4050,5302.0,138.0,360.0,1.0,Rural,0.049999999999999996,0.1272469820241438,0.3333333333333333,0.1866859623733719,0
504,LP002619,Male,Yes,0,Not Graduate,No,3814,1483.0,124.0,300.0,1.0,Semiurban,0.04708641975308642,0.03559171526627787,0.0,0.1664254703328509,1
505,LP002622,Male,Yes,2,Graduate,No,3510,4416.0,243.0,360.0,1.0,Rural,0.04333333333333333,0.10598315213478292,0.6666666666666666,0.33863965267727925,0
506,LP002624,Male,Yes,0,Graduate,No,20833,6667.0,480.0,360.0,1.0,Urban,0.2571975308641975,0.16000671994624044,0.0,0.6816208393632417,0
507,LP002625,Male,No,0,Graduate,No,3583,0.0,96.0,360.0,1.0,Urban,0.04423456790123457,0.0,0.0,0.12590448625180894,1
508,LP002626,Male,Yes,0,Graduate,Yes,2479,3013.0,188.0,360.0,1.0,Urban,0.030604938271604938,0.07231142150862793,0.0,0.25904486251808967,1
509,LP002634,Female,No,1,Graduate,No,13262,0.0,40.0,360.0,1.0,Urban,0.1637283950617284,0.0,0.3333333333333333,0.04486251808972504,0
510,LP002637,Male,No,0,Not Graduate,No,3598,1287.0,100.0,360.0,1.0,Rural,0.04441975308641975,0.030887752897976815,0.0,0.13169319826338638,1
511,LP002640,Male,Yes,1,Graduate,No,6065,2004.0,250.0,360.0,1.0,Semiurban,0.07487654320987654,0.04809561523507812,0.3333333333333333,0.34876989869753977,0
512,LP002643,Male,Yes,2,Graduate,No,3283,2035.0,148.0,360.0,1.0,Urban,0.04053086419753086,0.04883960928312574,0.6666666666666666,0.20115774240231546,0
513,LP002648,Male,Yes,0,Graduate,No,2130,6666.0,70.0,180.0,1.0,Semiurban,0.026296296296296293,0.1599827201382389,0.0,0.08827785817655572,0
514,LP002652,Male,No,0,Graduate,No,5815,3666.0,311.0,360.0,1.0,Rural,0.07179012345679012,0.08798329613363093,0.0,0.43704775687409547,0
515,LP002659,Male,Yes,3,Graduate,No,3466,3428.0,150.0,360.0,1.0,Rural,0.04279012345679012,0.08227134182926536,1.0,0.20405209840810418,0
516,LP002670,Female,Yes,2,Graduate,No,2031,1632.0,113.0,480.0,1.0,Semiurban,0.02507407407407407,0.039167686658506735,0.6666666666666666,0.150506512301013,0
517,LP002682,Male,Yes,0,Not Graduate,No,3074,1800.0,123.0,360.0,0.0,Semiurban,0.03795061728395061,0.04319965440276478,0.0,0.16497829232995656,1
518,LP002683,Male,No,0,Graduate,No,4683,1915.0,185.0,360.0,1.0,Semiurban,0.05781481481481481,0.04595963232294142,0.0,0.25470332850940663,1
519,LP002684,Female,No,0,Not Graduate,No,3400,0.0,95.0,360.0,1.0,Rural,0.04197530864197531,0.0,0.0,0.12445730824891461,1
